pO157p24	41612.3447280495	4.58000966880762	0.229118619804611	19.9896877552483	6.77182083109304e-89	6.63638441447118e-87
pO157p68	15747.7781221166	2.04145474984707	0.204683274355488	9.97372528984236	1.9863558470634e-23	9.73314365061067e-22
pO157p79	1343.28625602562	-2.93277984202887	0.300111687855933	-9.77229465130572	1.48060012581862e-22	4.83662707767416e-21
pO157p67	25862.1995377725	2.36737112405313	0.252150892606283	9.38870808500219	6.07406845823811e-21	1.48814677226834e-19
pO157p26	953.150228006787	2.62174276323684	0.284235892883479	9.22382721140572	2.8668083407757e-20	5.61894434792038e-19
pO157p27	288.978771567309	3.74374880670967	0.407018420694549	9.1979837185777	3.64729028834443e-20	5.9572408042959e-19
pO157p19	1402.79697433435	-2.34547228131481	0.257819616541519	-9.0973383359179	9.25726135294801e-20	1.29601658941272e-18
pO157p11	2236.91904801683	-1.8416795932013	0.205373405916659	-8.96746871865511	3.03406628007262e-19	3.71673119308896e-18
pO157p13	792.126041389345	-2.16298534139475	0.258004031924447	-8.38353309931276	5.13622251138906e-17	5.59277562351253e-16
pO157p12	535.467673016702	-2.14567056149017	0.277168569065255	-7.74139206594169	9.83341542476784e-15	9.63674711627249e-14
ECO570081	1283.95943814565	-1.86164477399216	0.244766912022895	-7.60578608687935	2.83177340752354e-14	2.52285267215733e-13
pO157p10	4021.57015227202	-1.54196332607268	0.22108954690199	-6.97438367249558	3.07214621576867e-12	2.50891940954441e-11
ECp025.2n	267.878316567396	2.64483272859808	0.38136518624496	6.93517086507011	4.05730470290053e-12	3.05858354526348e-11
pO157p20	1937.10875512325	-1.97887320472158	0.288299855846593	-6.86394101346536	6.69862996341802e-12	4.68904097439261e-11
pO157p78	56594.1103250946	-1.40593094971404	0.208418287860158	-6.74571777817011	1.5227234880367e-11	9.94846012183979e-11
pO157p81	5882.79225327264	-1.76074581502259	0.261404707226169	-6.73570814277336	1.63133449281746e-11	9.99192376850696e-11
pO157p57	5756.85550577301	2.37646095354897	0.356186766690548	6.67195184040517	2.52423412566035e-11	1.45514673126303e-10
pO157p35	14663.1836021236	1.11728550989881	0.202405388525691	5.52003836477401	3.38925657327705e-08	1.8452619121175e-07
pO157p18	2647.4908010871	-1.36098691141645	0.249688561703633	-5.45073791979254	5.01612460673553e-08	2.58726427084254e-07
pO157p17	515.111354993897	-1.55336387314062	0.293791572460866	-5.28729895187016	1.24135676038734e-07	6.08264812589799e-07
pO157p69	3242.13407817153	1.9335803397432	0.374751753206241	5.15962987017454	2.47438532351598e-07	1.15471315097412e-06
pO157p05	2020.80471922439	-1.32373470250468	0.257153747692807	-5.14763916287929	2.63785295653047e-07	1.17504358972721e-06
pO157p80	1501.27946636234	-1.23553129240053	0.242155859848069	-5.10221513192252	3.35700828103167e-07	1.43037744148306e-06
pO157p03	6127.46764652572	1.11037697830992	0.221093837576157	5.02219777124023	5.1083541805185e-07	2.08591129037839e-06
pO157p28	1336.26421869666	1.11519320097918	0.258630267553481	4.31192068711978	1.61842492344328e-05	6.34422569989766e-05
pO157p07	638.127528513492	-1.28560802107598	0.310761747057333	-4.13695711666468	3.5194185141233e-05	0.00013265500553234
pO157p48	206.114675988537	2.24495991892701	0.562925701790402	3.98802170834775	6.66265682363743e-05	0.000241829766191284
ECO570056	104.176478485835	2.09239215057657	0.533777590371578	3.91997001807438	8.8559985380425e-05	0.000309959948831488
pO157p30	3413.13761240301	-1.06520074197698	0.273048369850653	-3.90114301931048	9.57395647653401e-05	0.000323533701620805
pO157p31	204.387147132756	1.65784897212512	0.430799300715642	3.84830933887568	0.000118935810383744	0.000388523647253562
ECp021.1n	353.855201300088	-1.62768259661924	0.448457234000856	-3.62951575582374	0.000283953399973607	0.000897659135400434
ECO570075	766.242302048998	1.3574585991095	0.378055482032674	3.59063328961905	0.000329875482853381	0.00101024366623848
pO157p25	84.5304187013194	-1.9326338881839	0.561841488308253	-3.43982053372955	0.000582100040906049	0.00172866072753918
pO157p14	2529.71598527444	-0.863629871926764	0.264403471464781	-3.26633333194266	0.00108949920670252	0.00314032124284845
ECO570060	317.294943448211	1.16575282808122	0.363195064297595	3.20971550187705	0.00132866407248177	0.00372025940294897
pO157p02	719.009997553519	-0.800019069434226	0.255240274156977	-3.13437631297246	0.00172219840597368	0.00468820677181725
pO157p15	3529.45527286381	0.884555923003825	0.282998270309362	3.12565840786541	0.0017740749329979	0.00469890117388634
