ECs5018	12854.9416166624	-7.49638310036522	0.29322301902333	-25.565465921926	3.69570556371424e-144	1.99900713941303e-140
ECs0248	24128.2454153887	-6.19318791873633	0.24257757421534	-25.5307521264869	8.98357533903554e-144	2.42960795044216e-140
ECs5164	21938.0341696096	-6.49001303913013	0.260059178258395	-24.9559084305098	1.84222434143153e-137	3.32153048760105e-134
ECs3043	24266.2836068931	-6.21332920914053	0.249490802077369	-24.9040411806995	6.72678171969457e-137	9.09629058045698e-134
ECs3361	9163.54408638835	6.38087245477741	0.256321070616957	24.8940613404073	8.62776002388849e-137	9.33351079384257e-134
ECs2120	6139.85560062859	-6.42203941404314	0.264105819480879	-24.3161601916465	1.32263000089267e-130	1.19235094580474e-127
ECs3998	7953.42107973594	-6.92580366858254	0.287262109294976	-24.1097013650023	1.97767770259369e-128	1.52817981333275e-125
ECs1685	9470.58751459078	-5.963481858787	0.249832314810947	-23.8699379753963	6.28768903988612e-126	4.251263752093e-123
ECs5317	6394.78225008643	-6.73026152398391	0.288455294999938	-23.3320782826516	2.09556577534671e-120	1.25943503098337e-117
ECs1370	26054.0030572685	-6.45765899284429	0.276983457970667	-23.3142406415049	3.1791559691184e-120	1.71960546369614e-117
ECs3401	20063.7729657735	-5.89477673098201	0.253181519306856	-23.2828081098508	6.62129879770479e-120	3.25587319970775e-117
ECs3742	28242.1726490615	-6.30246848933339	0.275354149421922	-22.888590938487	6.03601184726923e-116	2.7207323401566e-113
ECs0416	9926.17167486642	-6.44925177511165	0.281884898038295	-22.8790255171296	7.51614361884083e-116	3.12729391033154e-113
ECs2027	27693.9775053616	-6.35154867512715	0.278574835388694	-22.8001523047294	4.56920892217444e-115	1.76534650428868e-112
ECs3701	8484.48499503034	-5.6634690543489	0.250062163381095	-22.648244651542	1.45180670564424e-113	5.23521498055313e-111
ECs4645	225729.467520602	-7.52787954768133	0.333342659894949	-22.5830067776315	6.36667650336348e-113	2.15233457541832e-110
ECs2119	10495.3430931079	-6.44678365936275	0.287373255331652	-22.4334851617373	1.85520228513588e-111	5.90281715311764e-109
ECs4774	7665.57494144033	-6.83876690212965	0.305503853605136	-22.3852066722823	5.48506533328408e-111	1.64826213265187e-108
ECs4690	6576.25030080342	-7.07224176312913	0.320072897386425	-22.0957220085735	3.47471084674847e-108	9.89195314213814e-106
ECs3931	119817.901737742	-6.73739298005295	0.305501070976005	-22.0535821970396	8.8254020364665e-108	2.38682998076236e-105
ECs4368	18890.010272811	-6.46097889622474	0.295763214715659	-21.8451064052581	8.65234160199904e-106	2.2285959869149e-103
ECs3042	52281.8787738276	-7.22741238034951	0.332677748693329	-21.7249648007325	1.19177145541097e-104	2.93013263741725e-102
ECs0916	139443.343111197	-5.97211833230049	0.276199887345856	-21.6224502829801	1.10454709888277e-103	2.59760663385082e-101
ECs1684	13729.612197449	-6.01186715577051	0.280494441484707	-21.433106210407	6.56508423630869e-102	1.47960585975807e-99
ECs5051	8469.68600182913	-6.94298492126603	0.325514510377383	-21.3292639803268	6.07563122396411e-101	1.31452357161688e-98
ECs3749	4721.91560606421	-7.433999301649	0.353538341349657	-21.0274203167588	3.68131063787089e-98	7.65854201547833e-96
ECs4691	13315.6936288158	-6.52402610729185	0.310753770895853	-20.9941977163596	7.41034267788956e-98	1.48453864980388e-95
ECs0401	5028.24352528125	-7.18073628725146	0.346021962546947	-20.752255823291	1.16972413441921e-95	2.25965637252625e-93
ECs0418	15061.609512806	-7.16492095488585	0.346516897675108	-20.6769742051761	5.58349632390281e-95	1.04141833158587e-92
ECs3963	2600.56768543162	-6.79561611842341	0.328880576126624	-20.6628685660262	7.4786842906727e-95	1.34840677760829e-92
ECs3039	3624.30238317927	-5.63480002968922	0.275140545924653	-20.479715233364	3.26561849187759e-93	5.69797755566642e-91
ECs4646	35046.8656299915	-7.3020381299814	0.359533747956045	-20.3097433036359	1.05454040553352e-91	1.78250282922838e-89
ECs3659	9160.54558219622	-6.05652603191009	0.300887640381758	-20.1288628014954	4.12349202914781e-90	6.758778298685e-88
ECs2121	2394.84396055892	-5.68493941069269	0.282744759856089	-20.1062591348685	6.5048569416858e-90	1.03484621169349e-87
ECs2118	3231.78652135111	-5.35595190346578	0.267659431262896	-20.0103238589233	4.47730410939144e-89	6.91935369362808e-87
ECs0746	16329.5135608571	-5.8563219392753	0.293201242435647	-19.9737282510345	9.32279907724342e-89	1.40075056135582e-86
ECs3991	15619.6384596327	-6.04246223617633	0.303611364800605	-19.9019632883133	3.91297569237337e-88	5.72034743785069e-86
ECs3040	2159.69454587919	-6.18924569977024	0.312521733178777	-19.8042089323423	2.7383016919086e-87	3.89775627671937e-85
ECs3362	9700.3587747604	5.4026335034297	0.275223081269636	19.6300160528206	8.56876144003567e-86	1.18842129818341e-83
ECs3041	25414.7244753055	-6.92715623049557	0.358274744632942	-19.3347600808216	2.73939152241152e-83	3.70434218618098e-81
ECs3460	84069.1743097342	-6.68139697832474	0.346211974179936	-19.2985727722179	5.52132272857087e-83	7.28410600947314e-81
ECs3661	1936.23263952518	-6.33467444985747	0.331589587039932	-19.1039607317181	2.34041012847525e-81	3.01411390117205e-79
